key,type,gbif_key,gbif_publisher_key,license,issued,confidence,completeness,origin,title,alias,description,version,geographic_scope,taxonomic_scope,url,logo,notes,settings,source_key,contact,creator,editor,publisher,contributor
2041,TAXONOMIC,de8934f4-a136-481c-a87a-b0b202b80a31,,,2018-02-07,,,EXTERNAL,Dyntaxa. Svensk taxonomisk databas,Dyntaxa,"Dyntaxa is a Swedish taxonomic database of organisms occurring in Swedish nature. For other databases at the Swedish Species Information Centre, e.g. Artportalen, it has a normative function for taxonomic concepts, and is increasingly referenced by external Swedish users. To date (February 2017) Dyntaxa contains information about 60,000 species occurring in Sweden. This includes about 95% of known multicellular species – remaining gaps mainly found among the fungi. Our goal is to include in the database all species documented from Sweden – at least the multicellular ones and such unicellular species that are included in environmental monitoring by the Swedish EPA. In addition to these species there are many names at other taxonomic levels, scientific synonyms, Swedish vernaculars, etc. In all, the database includes more than 270,000 names (February 2017). Dyntaxa is continuously updated with new species, changes in taxonomy and added Swedish names and scientific synonyms.",,,,https://www.dyntaxa.se/,,,"{""data access"": ""http://www.gbif.se/ipt/archive.do?r=test"", ""data format"": ""dwca"", ""import frequency"": 7}",,"(,""Johan (Swedish University of Agricultural Sciences)"",Liljeblad,,,,,,,,,)","{""(,\""Johan (Swedish University of Agricultural Sciences)\"",Liljeblad,,,,,,,,,)""}",,,
2042,TAXONOMIC,ded724e7-3fde-49c5-bfa3-03b4045c4c5f,,,,,,EXTERNAL,International Cichorieae Network (ICN): Cichorieae Portal,,,,,,,,,"{""data access"": ""http://wp5.e-taxonomy.eu/download/data/dwca/cichorieae.zip"", ""data format"": ""dwca"", ""import frequency"": 7, ""nomenclatural code"": ""botanical""}",,"(,,,,,,,,,,,)",,,,
2044,TAXONOMIC,e1c9e885-9d8c-45b5-9f7d-b710ac2b303b,,,2014-03-25,,,EXTERNAL,Endemic species in Taiwan,,"Taiwan is a continental island, located between the southeastern coastline of mainland China and Japan's Ryukyu Islands. With diverse terrain and wide range of vertical elevations, Taiwan has tropical, subtropical, temperate, and frigid climate zones. These unique geographical conditions, coupled with the effect of habitat isolation, gave Taiwan its high biodiversity. The endemic species of Taiwan denotes the native plants and animals of Taiwan and its offshore islands such as Penghu Archipelago, Orchid Island, Green Island, etc. Even though the areas are small, the Checklist of Taiwan (TaiBNET) lists around 50,000 valid species scientific names. Among them, 8,000 are endemic species (including endemic subspecies and varietas), showing the abundance of Taiwan’s endemic Species. TaiBNET also provides information on these species, such as their scientific names (including authors and years), common names, and synonyms. Through Taiwan Biodiversity Information Facility (TaiBIF), the information on these endemic species are published and then shared and exchanged with other GBIF participants. Users can use keywords to link to other websiteswith relevant information. All these efforts will result in the circulation and utilization of information in the areas of research, education and conservation.",,,,http://taibnet.sinica.edu.tw/eng/taibnet_endemic.php?fr=y,,,"{""data access"": ""http://ipt.taibif.tw/archive.do?r=taibnet_endemic"", ""data format"": ""DWCA"", ""import frequency"": 7}",,"(,""(Biodiversity Research Center, Academia Sinica)"",""Kwang-Tsao Shao"",,,,,,,,,)","{""(,\""(Biodiversity Research Center, Academia Sinica)\"",\""Kun-Chi Lai\"",,,,,,,,,)""}",,,
2045,TAXONOMIC,e402255a-aed1-4701-9b96-14368e1b5d6b,,,,,,EXTERNAL,3i - Typhlocybinae Database,,,,,,,,,"{""data access"": ""http://ctap.inhs.uiuc.edu/dmitriev/DwCArchive.zip"", ""data format"": ""DWCA"", ""import frequency"": 7, ""NOMENCLATURAL_CODE"": ""ZOOLOGICAL""}",,"(,,,,,,,,,,,)",,,,
2046,TAXONOMIC,e768b669-5f12-42b3-9bc7-ede76e4436fa,,,,,,EXTERNAL,Carabodes cephalotes,,,,,,,,,"{""data access"": ""http://plazi.cs.umb.edu/GgServer/dwca/61134126326DC5BE0901E529D48F9481.zip"", ""data format"": ""DWCA"", ""import frequency"": 7, ""NOMENCLATURAL_CODE"": ""ZOOLOGICAL""}",,"(,,,,,,,,,,,)",,,,
2047,TAXONOMIC,f43069fe-38c1-43e3-8293-37583dcf5547,,,2017-12-04,,,EXTERNAL,Danish Mycological Society - Checklist of Fungi,,"Taxon list of Fungi, generated from the taxonomic backbone of the Danish fungal atlas. Read more at svampe.databasen.org - the Danish Mycological Societys fungal records database.",,,,https://svampe.databasen.org,,,"{""data access"": ""https://svampe.databasen.org/dwc/DMS_Fun_taxa.zip"", ""data format"": ""dwca"", ""import frequency"": 7, ""nomenclatural code"": ""botanical""}",,"(,""Thomas (Natural History Museum of Denmark)"",""Stjernegaard Jeppesen"",,,,,,,,,)","{""(,\""Thomas (National History Museum of Denmark)\"",Læssøe,,,,,,,,,)"",""(,\""Jens (Independent)\"",\""Henrik Petersen\"",,,,,,,,,)"",""(,\""Jacob (Center for Macroecology, Evolution and Climate)\"",Heilmann-Clausen,,,,,,,,,)"",""(,\""Ulrik (Department of Biology, Ecology and Evolution)\"",Søchting,,,,,,,,,)"",""(,\""Tobias (Natural History Museum of Denmark)\"",Frøslev,,,,,,,,,)"",""(,\""Thomas (Natural History Museum of Denmark)\"",\""Stjernegaard Jeppesen\"",,,,,,,,,)""}",,,
2048,TAXONOMIC,56c83fd9-533b-4b77-a67a-cf521816866e,,,2019-05-13,,,EXTERNAL,Catalogue of Tenebrionidae (Coleoptera) of North America,,"This Darwin Core Archive contains the nomenclatural and taxonomic information included in the Catalogue of Tenebrionidae (Coleoptera) of North America, Zookeys 728:1-455. https://doi.org/10.3897/zookeys.728.20602 All available family- genus- and species-group names are included along with the higher classification and taxonomic status for each taxon.",,,,,,,"{""data access"": ""http://ipt.pensoft.net/archive.do?r=tenebrionidae_north_america"", ""data format"": ""dwca"", ""import frequency"": 7, ""nomenclatural code"": ""zoological""}",,"(,""M. (Arizona State University)"",""Andrew Johnston"",,,,,,,,,)","{""(,\""Yves (Agriculture and Agri-Food Canada)\"",Bousquet,,,,,,,,,)"",""(,\""Donald (USDA ARS, Cattle Fever Tick Research Laboratory)\"",Thomas,,,,,,,,,)"",""(,\""Patrice (Agriculture and Agri-Food Canada)\"",Bouchard,,,,,,,,,)"",""(,\""Aaron (Northern Arizona University)\"",Smith,,,,,,,,,)"",""(,\""Rolf (California Academy of Sciences)\"",Aalbu,,,,,,,,,)"",""(,\""M. (Arizona State University)\"",\""Andrew Johnston\"",,,,,,,,,)"",""(,\""Warren (Smithsonian Institution)\"",Steiner,,,,,,,,,)""}",,,
2073,TAXONOMIC,,,UNSPECIFIED,2020-02-14,,95,EXTERNAL,Species Fungorum for CoL+,Species Fungorum Plus,"Species Fungorum is a project, based at the Royal Botanic Gardens Kew, to produce an effectively complete global checklist of organisms belonging to the kingdom Fungi, and to organisms which were previously included in the fungi but are now classified in other branches of the tree of life. It is a collaborative project where a small but active proportion of fungal taxonomist, via their publications, add to and update the fungal tree of life. With the development of the CoL+ architecture the project is simplified by abandoning the thirty-six Global Species Databases and recognizing a core of long standing collaborators as follows: Gerald L. Benny, Paul F. Cannon, Pedro C. Crous, Tassilo Feuerer, Yu-ming Ju, Bob W. Lichtwardt (deceased), David W. Minter, Lisa C. Offord, Jack D. Rogers, Arthur G. Schüßler, Kerstin Voigt, Chris Walker, Nalin N. Wijayawardene, Marvin C. Williams.
Species Fungorum is built on top of the global fungal nomenclator Index Fungorum, which is now a contributor of taxonomically unevaluated names to CoL+ which are not included in Species Fungorum as the AVC name or a synonym.",Feb 2020,Global,All fungi,http://www.speciesfungorum.org,,,"{""csv quote"": ""\"""", ""data access"": ""https://github.com/gdower/data-index-fungorum/archive/master.zip"", ""data format"": ""coldp"", ""csv delimiter"": ""\t"", ""csv quote escape"": ""\\"", ""import frequency"": 0, ""rematch decisions"": true, ""nomenclatural code"": ""botanical""}",,"(,Paul,Kirk,,,,,,,,,)",{},"{""(,P.M.,Kirk,,,,,,,,,)""}",,
2084,THEMATIC,,,,2020-03-25,,,EXTERNAL,EEA sharks,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2085,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA habitats_IV,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""DWCA"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2086,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA mseal,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2087,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA gbustard,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2088,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA spa_III,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2089,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA bonn_II,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2090,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA redlist,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2091,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA bern_II,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2092,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA accobams,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2093,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA aewa,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2094,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA cites_II,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2095,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA spa_II,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2096,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA ascobans,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2097,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA ospar,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2098,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA bern_III,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2099,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA sbcurlew,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2100,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA birds_GP,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2101,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA eu_trade_B,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2102,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA eu_trade_C,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2103,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA emerald_r6,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2104,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA cites_I,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2105,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA eu_trade_A,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2106,THEMATIC,,,,2020-03-20,,,EXTERNAL,"EEA helcom,",,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2107,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA bonn_I,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2108,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA eu_trade_D,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""DWCA"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2109,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA birds_III,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2110,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA birds_II,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
2111,THEMATIC,,,,2020-03-20,,,EXTERNAL,EEA awarbler,,,,,,,https://www.eea.europa.eu/++resource++eea.translations.images/pdflogo-web.png,,"{""data format"": ""dwca"", ""import frequency"": -1}",,"(,,,,,,,,,,,)",,,,
